participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_041,c,22,experiment,32,11,1,focus,y,11b,11a,,519.0,485.0,492.0,499.0,476.0,445.0,505.0,,1084.0,right,A,False,right,0.216,0.784,926.0,200.0,726.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,200.0,left,200.0,focus.A
participant_041,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,563.0,555.0,527.0,577.0,566.0,686.0,697.0,,991.0,right,A,False,left,1.0,0.0,741.0,741.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,187.0,left,741.0,exclusive.A
participant_041,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,445.0,477.0,443.0,491.0,501.0,474.0,507.0,,1430.0,left,A,True,left,0.727,0.273,923.0,671.0,252.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,192.0,left,192.0,contrastive.A
participant_041,c,29,experiment,41,14,1,focus,n,14a,14b,,412.0,394.0,385.0,369.0,394.0,378.0,455.0,,3765.0,left,A,False,right,0.429,0.571,2584.6,1107.6,1477.0,3.0,3.0,6.0,2.0,2.0,4.0,4.0,right,54.0,right,54.0,focus.A
participant_041,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,570.0,496.0,559.0,523.0,492.0,574.0,953.0,,1789.0,left,A,False,left,0.628,0.372,1452.0,912.0,540.0,4.0,3.0,7.0,3.0,2.0,5.0,3.0,right,120.0,right,177.0,exclusive.A
participant_041,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,371.0,370.0,374.0,370.0,393.0,370.0,427.0,,1119.0,right,A,True,right,0.263,0.737,946.0,249.0,697.0,2.0,5.0,7.0,1.0,4.0,5.0,3.0,left,136.0,left,136.0,contrastive.A
participant_041,c,24,experiment,50,17,1,focus,y,17b,17a,,463.0,391.0,422.0,397.0,431.0,415.0,450.0,,1505.0,right,A,False,right,0.122,0.878,1291.0,158.0,1133.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,right,65.0,right,1133.0,focus.A
participant_041,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,361.0,384.0,354.0,344.0,366.0,352.0,392.0,,1174.0,right,A,False,right,0.0,1.0,914.0,0.0,914.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,158.0,right,914.0,exclusive.A
participant_042,b,34,experiment,2,1,1,focus,y,1b,1a,,601.0,470.0,416.0,616.0,586.0,436.0,371.0,,842.0,right,A,False,left,1.0,0.0,620.0,620.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,0.0,left,112.0,left,620.0,focus.A
participant_042,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,479.0,476.0,488.0,588.0,497.0,586.0,1028.0,,938.0,right,A,False,right,0.0,1.0,565.0,0.0,565.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,265.0,right,565.0,exclusive.A
participant_042,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,510.0,441.0,470.0,451.0,490.0,801.0,935.0,,1654.0,right,B,False,right,0.0,1.0,435.6,0.0,435.6,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,104.0,right,435.6,contrastive.B
participant_042,b,25,experiment,11,4,1,focus,n,4a,4b,,411.0,597.0,410.0,624.0,413.0,692.0,335.0,,1190.0,left,A,False,left,1.0,0.0,835.0,835.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,0.0,left,455.0,left,835.0,focus.A
participant_042,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,475.0,762.0,639.0,588.0,501.0,606.0,667.0,,7110.0,right,B,True,right,0.411,0.589,5599.0,2299.0,3300.0,8.0,14.0,22.0,7.0,13.0,20.0,9.0,left,143.0,left,460.0,exclusive.B
participant_042,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,653.0,614.0,678.0,661.0,601.0,686.0,547.0,,1355.0,right,A,True,right,0.0,1.0,1240.0,0.0,1240.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,587.0,right,1240.0,contrastive.A
participant_042,b,37,experiment,20,7,1,focus,y,7b,7a,,435.0,434.0,423.0,452.0,395.0,430.0,1795.0,,3109.0,right,A,False,right,0.227,0.773,1162.6,263.6,899.0,1.0,6.0,7.0,0.0,5.0,5.0,2.0,right,86.0,right,86.0,focus.A
participant_042,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,719.0,823.0,612.0,640.0,556.0,585.0,679.0,,1083.0,right,A,False,right,0.116,0.884,862.0,100.0,762.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,352.0,right,494.0,exclusive.A
participant_042,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,700.0,759.0,792.0,687.0,571.0,619.0,676.0,,1434.0,left,A,True,right,0.426,0.574,860.0,366.0,494.0,3.0,4.0,7.0,2.0,3.0,5.0,3.0,right,174.0,right,390.0,contrastive.A
participant_042,b,21,experiment,29,10,1,focus,n,10a,10b,,593.0,1231.0,703.0,486.0,429.0,646.0,506.0,,1261.0,left,A,False,left,1.0,0.0,263.6,263.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,263.6,left,263.6,focus.A
participant_042,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,480.0,406.0,377.0,931.0,367.0,597.0,570.0,,1184.0,left,A,False,left,1.0,0.0,263.6,263.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,263.6,left,263.6,exclusive.A
participant_042,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,811.0,613.0,517.0,536.0,462.0,742.0,610.0,,3537.0,left,B,False,left,0.611,0.389,2785.0,1702.0,1083.0,7.0,4.0,11.0,6.0,3.0,9.0,3.0,right,71.0,right,175.0,contrastive.B
participant_042,b,14,experiment,38,13,1,focus,y,13b,13a,,527.0,530.0,498.0,586.0,565.0,792.0,559.0,,1407.0,right,A,False,right,0.0,1.0,1270.0,0.0,1270.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,right,592.0,right,1270.0,focus.A
participant_042,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,435.0,506.0,488.0,551.0,463.0,647.0,1253.0,,2104.0,right,A,False,right,0.255,0.745,1035.6,263.6,772.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,421.0,right,421.0,exclusive.A
participant_042,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,396.0,483.0,475.0,457.0,449.0,767.0,956.0,,2713.0,left,A,True,left,0.556,0.444,2400.0,1335.0,1065.0,3.0,5.0,8.0,2.0,4.0,6.0,3.0,right,101.0,right,101.0,contrastive.A
participant_042,b,18,experiment,47,16,1,focus,n,16a,16b,,527.0,621.0,574.0,541.0,517.0,692.0,1191.0,,1621.0,left,A,False,left,0.652,0.348,1218.0,794.0,424.0,4.0,4.0,8.0,3.0,3.0,6.0,3.0,right,104.0,right,359.0,focus.A
participant_042,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,419.0,524.0,465.0,712.0,492.0,743.0,977.0,,1240.0,left,A,False,left,1.0,0.0,263.6,263.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,263.6,left,263.6,exclusive.A
participant_042,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,401.0,366.0,479.0,369.0,366.0,1108.0,1072.0,,1424.0,left,B,False,left,0.838,0.162,1355.0,1136.0,219.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,219.0,right,219.0,contrastive.B
participant_043,b,34,experiment,2,1,1,focus,y,1b,1a,,500.0,245.0,246.0,309.0,290.0,350.0,397.0,,1302.0,right,A,False,right,0.0,1.0,263.6,0.0,263.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,263.6,right,263.6,focus.A
participant_043,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,447.0,312.0,349.0,398.0,376.0,388.0,448.0,,1585.0,right,A,False,left,0.533,0.467,564.6,301.0,263.6,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,192.0,left,301.0,exclusive.A
participant_043,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,313.0,258.0,236.0,229.0,268.0,317.0,328.0,,1110.0,right,B,False,right,0.212,0.788,1023.0,217.0,806.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,147.0,left,217.0,contrastive.B
participant_043,b,25,experiment,11,4,1,focus,n,4a,4b,,416.0,255.0,335.0,349.0,348.0,388.0,447.0,,1275.0,left,A,False,left,1.0,0.0,961.0,961.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,284.0,left,961.0,focus.A
participant_043,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,636.0,409.0,384.0,391.0,363.0,419.0,513.0,,1641.0,left,A,False,left,1.0,0.0,458.6,458.6,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,113.0,left,458.6,exclusive.A
participant_043,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,491.0,357.0,361.0,385.0,393.0,446.0,580.0,,1176.0,left,B,False,left,1.0,0.0,861.0,861.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,109.0,left,861.0,contrastive.B
participant_043,b,37,experiment,20,7,1,focus,y,7b,7a,,369.0,247.0,289.0,345.0,321.0,387.0,391.0,,1230.0,right,A,False,right,0.361,0.639,412.6,149.0,263.6,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,263.6,right,263.6,focus.A
participant_043,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,461.0,312.0,352.0,363.0,423.0,424.0,521.0,,1164.0,right,A,False,right,0.0,1.0,1049.0,0.0,1049.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,right,79.0,right,1049.0,exclusive.A
participant_043,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,612.0,482.0,346.0,438.0,395.0,628.0,556.0,,1467.0,right,B,False,right,0.0,1.0,757.6,0.0,757.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,263.6,right,757.6,contrastive.B
participant_043,b,21,experiment,29,10,1,focus,n,10a,10b,,495.0,269.0,440.0,388.0,402.0,365.0,457.0,,1447.0,left,A,False,left,0.846,0.154,1143.0,967.0,176.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,176.0,right,176.0,focus.A
participant_043,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,434.0,282.0,252.0,298.0,359.0,328.0,361.0,,1300.0,left,A,False,left,1.0,0.0,263.6,263.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,263.6,left,263.6,exclusive.A
participant_043,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,443.0,403.0,425.0,398.0,362.0,369.0,440.0,,1020.0,left,B,False,left,1.0,0.0,871.0,871.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,80.0,left,871.0,contrastive.B
participant_043,b,14,experiment,38,13,1,focus,y,13b,13a,,619.0,414.0,390.0,408.0,392.0,433.0,523.0,,1388.0,right,A,False,right,0.15,0.85,1181.0,177.0,1004.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,left,74.0,left,177.0,focus.A
participant_043,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,479.0,301.0,332.0,383.0,368.0,439.0,567.0,,1971.0,right,A,False,left,0.65,0.35,1071.6,696.0,375.6,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,696.0,left,696.0,exclusive.A
participant_043,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,305.0,243.0,243.0,247.0,345.0,340.0,359.0,,1697.0,right,B,False,right,0.262,0.738,1482.0,388.0,1094.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,left,73.0,left,73.0,contrastive.B
participant_043,b,18,experiment,47,16,1,focus,n,16a,16b,,500.0,315.0,366.0,366.0,351.0,435.0,429.0,,1142.0,left,A,False,left,1.0,0.0,897.0,897.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,68.0,left,897.0,focus.A
participant_043,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,531.0,359.0,388.0,391.0,411.0,408.0,479.0,,1111.0,left,A,False,left,1.0,0.0,864.0,864.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,78.0,left,864.0,exclusive.A
participant_043,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,417.0,342.0,321.0,352.0,355.0,383.0,410.0,,1021.0,left,B,False,left,1.0,0.0,695.0,695.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,695.0,left,695.0,contrastive.B
participant_044,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,438.0,238.0,182.0,200.0,288.0,373.0,333.0,,1035.0,right,B,False,right,0.0,1.0,671.0,0.0,671.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,671.0,right,671.0,contrastive.B
participant_044,c,36,experiment,5,2,1,focus,n,2a,2b,,376.0,213.0,173.0,184.0,215.0,339.0,389.0,,911.0,left,A,False,left,0.649,0.351,889.0,577.0,312.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,118.0,right,312.0,focus.A
participant_044,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,389.0,291.0,207.0,340.0,281.0,202.0,187.0,,725.0,left,A,False,left,1.0,0.0,642.0,642.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,483.0,left,642.0,exclusive.A
participant_044,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,363.0,198.0,206.0,246.0,302.0,323.0,405.0,,976.0,left,B,False,left,0.62,0.38,664.0,412.0,252.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,252.0,right,252.0,contrastive.B
participant_044,c,27,experiment,14,5,1,focus,y,5b,5a,,435.0,212.0,198.0,188.0,198.0,226.0,410.0,,1121.0,right,A,False,right,0.0,1.0,776.0,0.0,776.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,114.0,right,776.0,focus.A
participant_044,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,411.0,180.0,197.0,191.0,209.0,363.0,371.0,,1165.0,right,A,False,right,0.0,1.0,1043.0,0.0,1043.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,250.0,right,1043.0,exclusive.A
participant_044,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,337.0,245.0,235.0,557.0,352.0,235.0,260.0,,1089.0,right,B,False,right,0.0,1.0,976.0,0.0,976.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,138.0,right,976.0,contrastive.B
participant_044,c,12,experiment,23,8,1,focus,n,8a,8b,,407.0,188.0,170.0,249.0,325.0,363.0,439.0,,1087.0,left,A,False,left,0.838,0.162,858.0,719.0,139.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,70.0,right,139.0,focus.A
participant_044,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,390.0,204.0,177.0,190.0,212.0,337.0,331.0,,808.0,left,A,False,left,1.0,0.0,651.0,651.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,577.0,left,651.0,exclusive.A
participant_044,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,400.0,196.0,427.0,365.0,219.0,206.0,320.0,,1021.0,left,B,False,left,1.0,0.0,785.0,785.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,785.0,left,785.0,contrastive.B
participant_044,c,22,experiment,32,11,1,focus,y,11b,11a,,470.0,339.0,463.0,361.0,379.0,393.0,397.0,,972.0,right,A,False,right,0.216,0.784,967.0,209.0,758.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,758.0,right,758.0,focus.A
participant_044,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,496.0,227.0,299.0,324.0,321.0,343.0,363.0,,1322.0,right,A,False,right,0.0,1.0,484.6,0.0,484.6,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,82.0,right,484.6,exclusive.A
participant_044,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,356.0,176.0,188.0,188.0,209.0,239.0,343.0,,1056.0,right,B,False,right,0.0,1.0,263.6,0.0,263.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,263.6,right,263.6,contrastive.B
participant_044,c,29,experiment,41,14,1,focus,n,14a,14b,,578.0,218.0,187.0,241.0,236.0,304.0,349.0,,1350.0,left,A,False,right,0.405,0.595,651.6,263.6,388.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,388.0,right,388.0,focus.A
participant_044,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,394.0,216.0,198.0,186.0,208.0,365.0,408.0,,1834.0,left,A,False,left,0.702,0.298,839.6,589.6,250.0,4.0,2.0,6.0,3.0,1.0,4.0,1.0,right,184.0,right,250.0,exclusive.A
participant_044,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,404.0,195.0,391.0,348.0,318.0,290.0,316.0,,1019.0,left,B,False,left,1.0,0.0,928.0,928.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,109.0,left,928.0,contrastive.B
participant_044,c,24,experiment,50,17,1,focus,y,17b,17a,,413.0,267.0,381.0,288.0,184.0,201.0,382.0,,1284.0,right,A,False,right,0.306,0.694,1191.0,365.0,826.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,209.0,right,209.0,focus.A
participant_044,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,214.0,391.0,175.0,187.0,220.0,349.0,436.0,,1042.0,right,A,False,right,0.318,0.682,707.0,225.0,482.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,76.0,right,76.0,exclusive.A
participant_045,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,233.0,210.0,226.0,243.0,390.0,238.0,199.0,,1628.0,left,A,False,left,1.0,0.0,1004.0,1004.0,0.0,6.0,0.0,6.0,5.0,0.0,5.0,0.0,left,83.0,left,1004.0,exclusive.A
participant_045,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,285.0,188.0,242.0,329.0,249.0,256.0,245.0,,1621.0,left,B,False,left,0.528,0.472,499.6,263.6,236.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,right,162.0,right,236.0,contrastive.B
participant_045,a,18,experiment,8,3,1,focus,y,3b,3a,,334.0,241.0,249.0,258.0,226.0,234.0,185.0,,2432.0,right,A,False,right,0.314,0.686,1224.6,384.0,840.6,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,403.0,right,403.0,focus.A
participant_045,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,261.0,196.0,214.0,193.0,236.0,186.0,241.0,,1313.0,right,A,False,right,0.0,1.0,344.6,0.0,344.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,81.0,right,344.6,exclusive.A
participant_045,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,412.0,345.0,345.0,298.0,354.0,276.0,273.0,,1619.0,left,A,True,left,0.955,0.045,1282.0,1224.0,58.0,4.0,1.0,5.0,3.0,0.0,3.0,1.0,right,58.0,right,58.0,contrastive.A
participant_045,a,13,experiment,17,6,1,focus,n,6a,6b,,216.0,447.0,203.0,203.0,217.0,684.0,286.0,,1357.0,left,A,False,left,0.782,0.218,1123.0,878.0,245.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,left,256.0,left,256.0,focus.A
participant_045,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,1020.0,244.0,222.0,156.0,246.0,212.0,198.0,,1671.0,left,A,False,left,1.0,0.0,473.6,473.6,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,73.0,left,473.6,exclusive.A
participant_045,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,252.0,269.0,245.0,260.0,232.0,238.0,235.0,,1707.0,left,B,False,left,1.0,0.0,1418.0,1418.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,left,94.0,left,1418.0,contrastive.B
participant_045,a,35,experiment,26,9,1,focus,y,9b,9a,,234.0,254.0,219.0,193.0,227.0,216.0,238.0,,1040.0,left,B,False,left,1.0,0.0,587.0,587.0,0.0,6.0,0.0,6.0,5.0,0.0,5.0,0.0,left,132.0,left,587.0,focus.B
participant_045,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,294.0,258.0,179.0,230.0,246.0,200.0,242.0,,1704.0,right,A,False,right,0.0,1.0,339.6,0.0,339.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,76.0,right,339.6,exclusive.A
participant_045,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,282.0,221.0,270.0,225.0,228.0,214.0,221.0,,1019.0,right,B,False,right,0.0,1.0,263.6,0.0,263.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,263.6,right,263.6,contrastive.B
participant_045,a,27,experiment,35,12,1,focus,n,12a,12b,,350.0,326.0,476.0,222.0,242.0,246.0,200.0,,1761.0,left,A,False,left,1.0,0.0,804.6,804.6,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,468.0,left,804.6,focus.A
participant_045,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,238.0,247.0,254.0,444.0,202.0,206.0,174.0,,2639.0,left,A,False,right,0.334,0.666,1917.0,640.0,1277.0,5.0,5.0,10.0,4.0,4.0,8.0,3.0,right,53.0,right,53.0,exclusive.A
participant_045,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,292.0,277.0,221.0,446.0,226.0,220.0,187.0,,6610.0,left,B,False,left,0.534,0.466,2653.3,1416.2,1237.2,4.0,3.0,7.0,3.0,2.0,5.0,5.0,right,710.0,right,710.0,contrastive.B
participant_045,a,29,experiment,44,15,1,focus,y,15b,15a,,368.0,540.0,272.0,242.0,262.0,309.0,268.0,,2018.0,right,A,False,right,0.295,0.705,1593.0,470.0,1123.0,2.0,4.0,6.0,1.0,3.0,4.0,2.0,right,95.0,right,408.0,focus.A
participant_045,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,347.0,284.0,242.0,276.0,211.0,294.0,269.0,,1671.0,right,A,False,right,0.349,0.651,404.6,141.0,263.6,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,141.0,left,141.0,exclusive.A
participant_045,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,326.0,278.0,228.0,250.0,240.0,253.0,224.0,,2073.0,right,B,False,right,0.0,1.0,333.6,0.0,333.6,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,70.0,right,333.6,contrastive.B
participant_045,a,21,experiment,53,18,1,focus,n,18a,18b,,286.0,211.0,235.0,206.0,486.0,231.0,234.0,,2956.0,left,A,False,left,0.538,0.462,1953.6,1051.0,902.6,3.0,2.0,5.0,2.0,1.0,3.0,3.0,left,50.0,left,50.0,focus.A
participant_046,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,435.0,458.0,445.0,424.0,395.0,579.0,410.0,,925.0,left,A,False,left,0.924,0.076,792.0,732.0,60.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,146.0,left,202.0,exclusive.A
participant_046,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,499.0,436.0,382.0,390.0,383.0,523.0,530.0,,1683.0,left,B,False,right,0.349,0.651,1098.0,383.0,715.0,6.0,5.0,11.0,5.0,4.0,9.0,7.0,right,69.0,right,69.0,contrastive.B
participant_046,a,18,experiment,8,3,1,focus,y,3b,3a,,463.0,590.0,508.0,699.0,516.0,880.0,617.0,,1215.0,right,A,False,right,0.105,0.895,1191.0,125.0,1066.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,238.0,right,238.0,focus.A
participant_046,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,464.0,680.0,448.0,536.0,472.0,606.0,1688.0,,3163.0,right,A,False,right,0.0,1.0,1960.0,0.0,1960.0,0.0,11.0,11.0,0.0,10.0,10.0,0.0,right,246.0,right,1960.0,exclusive.A
participant_046,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,527.0,640.0,570.0,606.0,709.0,779.0,816.0,,1498.0,left,A,True,left,0.582,0.418,452.6,263.6,189.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,189.0,right,189.0,contrastive.A
participant_046,a,13,experiment,17,6,1,focus,n,6a,6b,,465.0,648.0,720.0,1133.0,674.0,881.0,536.0,,1384.0,left,A,False,left,0.6,0.4,439.6,263.6,176.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,right,58.0,right,114.0,focus.A
participant_046,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,487.0,404.0,373.0,360.0,383.0,434.0,367.0,,1397.0,right,B,True,left,0.818,0.182,946.0,774.0,172.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,left,538.0,left,774.0,exclusive.B
participant_046,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,440.0,408.0,352.0,368.0,336.0,368.0,376.0,,2608.0,right,A,True,right,0.484,0.516,1348.0,653.0,695.0,8.0,2.0,10.0,7.0,1.0,8.0,1.0,left,61.0,left,653.0,contrastive.A
participant_046,a,35,experiment,26,9,1,focus,y,9b,9a,,480.0,518.0,499.0,616.0,488.0,535.0,610.0,,1083.0,right,A,False,right,0.213,0.787,809.0,172.0,637.0,2.0,5.0,7.0,1.0,4.0,5.0,3.0,left,61.0,left,61.0,focus.A
participant_046,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,823.0,678.0,581.0,515.0,496.0,592.0,2443.0,,1662.0,right,A,False,right,0.288,0.712,1386.0,399.0,987.0,3.0,5.0,8.0,2.0,4.0,6.0,6.0,right,57.0,right,57.0,exclusive.A
participant_046,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,590.0,570.0,614.0,509.0,539.0,1016.0,2832.0,,15611.0,left,A,True,left,0.609,0.391,9251.6,5634.0,3617.6,26.0,24.0,50.0,25.0,23.0,48.0,34.0,left,55.0,left,463.0,contrastive.A
participant_046,a,27,experiment,35,12,1,focus,n,12a,12b,,493.0,660.0,626.0,897.0,1179.0,583.0,466.0,,916.0,left,A,False,left,0.873,0.127,557.0,486.0,71.0,3.0,1.0,4.0,2.0,0.0,2.0,2.0,left,71.0,left,71.0,focus.A
participant_046,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,503.0,522.0,526.0,504.0,718.0,1168.0,583.0,,12815.0,left,A,False,left,0.528,0.472,6536.2,3451.6,3084.6,21.0,22.0,43.0,20.0,21.0,41.0,21.0,right,231.0,right,231.0,exclusive.A
participant_046,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,478.0,458.0,498.0,408.0,447.0,591.0,480.0,,4217.0,left,B,False,left,0.897,0.103,2551.6,2288.0,263.6,8.0,1.0,9.0,7.0,0.0,7.0,2.0,left,817.0,left,817.0,contrastive.B
participant_046,a,29,experiment,44,15,1,focus,y,15b,15a,,449.0,498.0,427.0,479.0,515.0,543.0,487.0,,1183.0,right,A,False,left,1.0,0.0,882.0,882.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,357.0,left,882.0,focus.A
participant_046,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,537.0,575.0,659.0,629.0,523.0,653.0,612.0,,14894.0,left,B,True,left,0.835,0.165,7137.7,5958.7,1179.0,30.0,9.0,39.0,29.0,8.0,37.0,10.0,left,59.0,left,59.0,exclusive.B
